WL,Date,Borehole,,
134.319,8/1/2013,GW025245.3.3,,
133.491,9/1/2013,GW025245.3.3,,
132.243,10/1/2013,GW025245.3.3,,
130.816,11/1/2013,GW025245.3.3,,
129.969,12/1/2013,GW025245.3.3,,
129.299,1/1/2014,GW025245.3.3,,
128.758,2/1/2014,GW025245.3.3,,
129.54,3/1/2014,GW025245.3.3,,
131.348,4/1/2014,GW025245.3.3,,
132.515,5/1/2014,GW025245.3.3,,
133.325,6/1/2014,GW025245.3.3,,
133.868,7/1/2014,GW025245.3.3,,
133.721,8/1/2014,GW025245.3.3,,
133.16,9/1/2014,GW025245.3.3,,
132.145,10/1/2014,GW025245.3.3,,
131.155,11/1/2014,GW025245.3.3,,
130.586,12/1/2014,GW025245.3.3,,
130.154,1/1/2015,GW025245.3.3,,
129.755,2/1/2015,GW025245.3.3,,
129.921,3/1/2015,GW025245.3.3,,
131.004,4/1/2015,GW025245.3.3,,
131.985,5/1/2015,GW025245.3.3,,
132.649,6/1/2015,GW025245.3.3,,
132.605,7/1/2015,GW025245.3.3,,
132.248,8/1/2015,GW025245.3.3,,
131.489,9/1/2015,GW025245.3.3,,
130.273,10/1/2015,GW025245.3.3,,
130.013,11/1/2015,GW025245.3.3,,
129.414,12/1/2015,GW025245.3.3,,
128.823,1/1/2016,GW025245.3.3,,
129.467,2/1/2016,GW025245.3.3,,
129.423,3/1/2016,GW025245.3.3,,
130.388,4/1/2016,GW025245.3.3,,
130.969,5/1/2016,GW025245.3.3,,
131.385,6/1/2016,GW025245.3.3,,
132.476,7/1/2016,GW025245.3.3,,
133,8/1/2016,GW025245.3.3,,
133.202,9/1/2016,GW025245.3.3,,
133.558,10/1/2016,GW025245.3.3,,
133.443,11/1/2016,GW025245.3.3,,
132.645,12/1/2016,GW025245.3.3,,
131.423,1/1/2017,GW025245.3.3,,
130.082,2/1/2017,GW025245.3.3,,
129.684,3/1/2017,GW025245.3.3,,
130.798,4/1/2017,GW025245.3.3,,
131.353,5/1/2017,GW025245.3.3,,
131.266,6/1/2017,GW025245.3.3,,
131.919,7/1/2017,GW025245.3.3,,
131.794,8/1/2017,GW025245.3.3,,
130.824,9/1/2017,GW025245.3.3,,
129.854,10/1/2017,GW025245.3.3,,
129.528,11/1/2017,GW025245.3.3,,
129.395,12/1/2017,GW025245.3.3,,
128.165,1/1/2018,GW025245.3.3,,
127.443,2/1/2018,GW025245.3.3,,
127.892,3/1/2018,GW025245.3.3,,
129.927,4/1/2018,GW025245.3.3,,
131.156,5/1/2018,GW025245.3.3,,
131.197,6/1/2018,GW025245.3.3,,
131.054,7/1/2018,GW025245.3.3,,
130.807,8/1/2018,GW025245.3.3,,
129.933,9/1/2018,GW025245.3.3,,
129.098,10/1/2018,GW025245.3.3,,
129.312,11/1/2018,GW025245.3.3,,
129.916,12/1/2018,GW025245.3.3,,
129.472,1/1/2019,GW025245.3.3,,
128.307,2/1/2019,GW025245.3.3,,
128.569,3/1/2019,GW025245.3.3,,
129.629,4/1/2019,GW025245.3.3,,
130.399,5/1/2019,GW025245.3.3,,
130.752,6/1/2019,GW025245.3.3,,
130.699,7/1/2019,GW025245.3.3,,
129.768,8/1/2019,GW025245.3.3,,
129.401,9/1/2019,GW025245.3.3,,
128.862,10/1/2019,GW025245.3.3,,
128.604,11/1/2019,GW025245.3.3,,
128.539,12/1/2019,GW025245.3.3,,
128.19,1/1/2020,GW025245.3.3,,
128.671,2/1/2020,GW025245.3.3,,
130.152,3/1/2020,GW025245.3.3,,
131.253,4/1/2020,GW025245.3.3,,
131.956,5/1/2020,GW025245.3.3,,
132.466,6/1/2020,GW025245.3.3,,
132.817,7/1/2020,GW025245.3.3,,
133.1,8/1/2020,GW025245.3.3,,
133.028,9/1/2020,GW025245.3.3,,
132.523,10/1/2020,GW025245.3.3,,
132.589,11/1/2020,GW025245.3.3,,
132.12,12/1/2020,GW025245.3.3,,
131.935,1/1/2021,GW025245.3.3,,
132.194,2/1/2021,GW025245.3.3,,
132.735,3/1/2021,GW025245.3.3,,
133.36,4/1/2021,GW025245.3.3,,
133.862,5/1/2021,GW025245.3.3,,
134.289,6/1/2021,GW025245.3.3,,
134.645,7/1/2021,GW025245.3.3,,
134.919,8/1/2021,GW025245.3.3,,
135.148,9/1/2021,GW025245.3.3,,
135.405,10/1/2021,GW025245.3.3,,
135.56,11/1/2021,GW025245.3.3,,
135.636,12/1/2021,GW025245.3.3,,
134.637,1/1/2022,GW025245.3.3,,
133.391,2/1/2022,GW025245.3.3,,
133.491,3/1/2022,GW025245.3.3,,
134.043,4/1/2022,GW025245.3.3,,
134.595,5/1/2022,GW025245.3.3,,
125.71,6/1/2010,GW025299.1.2,,
126.488,7/1/2010,GW025299.1.2,,
127.793,8/1/2010,GW025299.1.2,,
127.912,9/1/2010,GW025299.1.2,,
128.01,10/1/2010,GW025299.1.2,,
129.275,11/1/2010,GW025299.1.2,,
130.086,12/1/2010,GW025299.1.2,,
128.939,1/1/2011,GW025299.1.2,,
125.114,2/1/2011,GW025299.1.2,,
123.85,3/1/2011,GW025299.1.2,,
127.176,4/1/2011,GW025299.1.2,,
128.773,5/1/2011,GW025299.1.2,,
129.938,6/1/2011,GW025299.1.2,,
130.8,7/1/2011,GW025299.1.2,,
130.566,8/1/2011,GW025299.1.2,,
127.467,9/1/2011,GW025299.1.2,,
129.002,10/1/2011,GW025299.1.2,,
130.542,11/1/2011,GW025299.1.2,,
131.545,12/1/2011,GW025299.1.2,,
132.266,1/1/2012,GW025299.1.2,,
133.057,2/1/2012,GW025299.1.2,,
133.417,3/1/2012,GW025299.1.2,,
133.777,4/1/2012,GW025299.1.2,,
133.171,5/1/2012,GW025299.1.2,,
130.155,6/1/2012,GW025299.1.2,,
127.72,7/1/2012,GW025299.1.2,,
130.721,8/1/2012,GW025299.1.2,,
131.866,9/1/2012,GW025299.1.2,,
132.407,10/1/2012,GW025299.1.2,,
131.509,11/1/2012,GW025299.1.2,,
127.307,12/1/2012,GW025299.1.2,,
121.095,1/1/2013,GW025299.1.2,,
119.136,2/1/2013,GW025299.1.2,,
122.324,3/1/2013,GW025299.1.2,,
125.018,4/1/2013,GW025299.1.2,,
126.781,5/1/2013,GW025299.1.2,,
125.815,6/1/2013,GW025299.1.2,,
125.253,7/1/2013,GW025299.1.2,,
123.901,8/1/2013,GW025299.1.2,,
126.622,9/1/2013,GW025299.1.2,,
124.479,10/1/2013,GW025299.1.2,,
121.031,11/1/2013,GW025299.1.2,,
119.868,12/1/2013,GW025299.1.2,,
115.957,1/1/2014,GW025299.1.2,,
115.08,2/1/2014,GW025299.1.2,,
117.595,3/1/2014,GW025299.1.2,,
121.422,4/1/2014,GW025299.1.2,,
123.329,5/1/2014,GW025299.1.2,,
124.835,6/1/2014,GW025299.1.2,,
125.9,7/1/2014,GW025299.1.2,,
125.864,8/1/2014,GW025299.1.2,,
120.613,9/1/2014,GW025299.1.2,,
119.707,10/1/2014,GW025299.1.2,,
117.944,11/1/2014,GW025299.1.2,,
118.265,12/1/2014,GW025299.1.2,,
116.257,1/1/2015,GW025299.1.2,,
115.877,2/1/2015,GW025299.1.2,,
118.091,3/1/2015,GW025299.1.2,,
120.549,4/1/2015,GW025299.1.2,,
122.255,5/1/2015,GW025299.1.2,,
123.547,6/1/2015,GW025299.1.2,,
124.64,7/1/2015,GW025299.1.2,,
124.261,8/1/2015,GW025299.1.2,,
120.079,9/1/2015,GW025299.1.2,,
119.094,10/1/2015,GW025299.1.2,,
120.67,11/1/2015,GW025299.1.2,,
117.069,12/1/2015,GW025299.1.2,,
118.176,1/1/2016,GW025299.1.2,,
120.994,2/1/2016,GW025299.1.2,,
120.369,3/1/2016,GW025299.1.2,,
122.487,4/1/2016,GW025299.1.2,,
123.801,5/1/2016,GW025299.1.2,,
124.859,6/1/2016,GW025299.1.2,,
125.734,7/1/2016,GW025299.1.2,,
126.521,8/1/2016,GW025299.1.2,,
127.221,9/1/2016,GW025299.1.2,,
126.872,10/1/2016,GW025299.1.2,,
123.481,11/1/2016,GW025299.1.2,,
120.973,12/1/2016,GW025299.1.2,,
115.938,1/1/2017,GW025299.1.2,,
113.148,2/1/2017,GW025299.1.2,,
114.461,3/1/2017,GW025299.1.2,,
119.235,4/1/2017,GW025299.1.2,,
121.833,5/1/2017,GW025299.1.2,,
123.432,6/1/2017,GW025299.1.2,,
124.69,7/1/2017,GW025299.1.2,,
124.077,8/1/2017,GW025299.1.2,,
121.233,9/1/2017,GW025299.1.2,,
122.264,10/1/2017,GW025299.1.2,,
118.097,11/1/2017,GW025299.1.2,,
118.653,12/1/2017,GW025299.1.2,,
113.713,1/1/2018,GW025299.1.2,,
114.611,2/1/2018,GW025299.1.2,,
119.033,3/1/2018,GW025299.1.2,,
121.342,4/1/2018,GW025299.1.2,,
122.858,5/1/2018,GW025299.1.2,,
124.05,6/1/2018,GW025299.1.2,,
125.023,7/1/2018,GW025299.1.2,,
124.846,8/1/2018,GW025299.1.2,,
118.809,9/1/2018,GW025299.1.2,,
120.501,10/1/2018,GW025299.1.2,,
120.132,11/1/2018,GW025299.1.2,,
120.953,12/1/2018,GW025299.1.2,,
117.725,1/1/2019,GW025299.1.2,,
118.763,2/1/2019,GW025299.1.2,,
118.442,3/1/2019,GW025299.1.2,,
120.096,4/1/2019,GW025299.1.2,,
122.169,5/1/2019,GW025299.1.2,,
121.001,6/1/2019,GW025299.1.2,,
119.804,7/1/2019,GW025299.1.2,,
120.893,8/1/2019,GW025299.1.2,,
117.32,9/1/2019,GW025299.1.2,,
119.422,10/1/2019,GW025299.1.2,,
120.567,11/1/2019,GW025299.1.2,,
120.899,12/1/2019,GW025299.1.2,,
121.154,1/1/2020,GW025299.1.2,,
122.375,2/1/2020,GW025299.1.2,,
123.412,3/1/2020,GW025299.1.2,,
124.329,4/1/2020,GW025299.1.2,,
125.128,5/1/2020,GW025299.1.2,,
125.533,6/1/2020,GW025299.1.2,,
124.868,7/1/2020,GW025299.1.2,,
126.417,8/1/2020,GW025299.1.2,,
127.178,9/1/2020,GW025299.1.2,,
126.453,10/1/2020,GW025299.1.2,,
126.223,11/1/2020,GW025299.1.2,,
126.033,12/1/2020,GW025299.1.2,,
124.968,1/1/2021,GW025299.1.2,,
123.87,2/1/2021,GW025299.1.2,,
126.193,3/1/2021,GW025299.1.2,,
127.205,4/1/2021,GW025299.1.2,,
127.697,5/1/2021,GW025299.1.2,,
128.028,6/1/2021,GW025299.1.2,,
128.235,7/1/2021,GW025299.1.2,,
129.089,8/1/2021,GW025299.1.2,,
130.443,9/1/2021,GW025299.1.2,,
131,10/1/2021,GW025299.1.2,,
131.281,11/1/2021,GW025299.1.2,,
129.712,12/1/2021,GW025299.1.2,,
125.024,1/1/2022,GW025299.1.2,,
123.752,2/1/2022,GW025299.1.2,,
122.857,3/1/2022,GW025299.1.2,,
126.596,4/1/2022,GW025299.1.2,,
128.354,5/1/2022,GW025299.1.2,,
173.225,2/1/2010,GW025333.5.4,,
175.82,3/1/2010,GW025333.5.4,,
176.532,4/1/2010,GW025333.5.4,,
176.811,5/1/2010,GW025333.5.4,,
176.94,6/1/2010,GW025333.5.4,,
177.07,7/1/2010,GW025333.5.4,,
177.169,8/1/2010,GW025333.5.4,,
177.259,9/1/2010,GW025333.5.4,,
177.136,10/1/2010,GW025333.5.4,,
176.962,11/1/2010,GW025333.5.4,,
177.703,12/1/2010,GW025333.5.4,,
177.623,1/1/2011,GW025333.5.4,,
176.359,2/1/2011,GW025333.5.4,,
176.502,3/1/2011,GW025333.5.4,,
177.775,4/1/2011,GW025333.5.4,,
178.004,5/1/2011,GW025333.5.4,,
178.325,6/1/2011,GW025333.5.4,,
178.465,7/1/2011,GW025333.5.4,,
178.051,8/1/2011,GW025333.5.4,,
177.514,9/1/2011,GW025333.5.4,,
177.849,10/1/2011,GW025333.5.4,,
177.861,11/1/2011,GW025333.5.4,,
178.573,12/1/2011,GW025333.5.4,,
178.357,1/1/2012,GW025333.5.4,,
179.345,2/1/2012,GW025333.5.4,,
179.394,3/1/2012,GW025333.5.4,,
179.809,4/1/2012,GW025333.5.4,,
180.133,5/1/2012,GW025333.5.4,,
180.312,6/1/2012,GW025333.5.4,,
180.474,7/1/2012,GW025333.5.4,,
180.533,8/1/2012,GW025333.5.4,,
179.906,9/1/2012,GW025333.5.4,,
178.633,10/1/2012,GW025333.5.4,,
177.595,11/1/2012,GW025333.5.4,,
176.966,12/1/2012,GW025333.5.4,,
176.4,1/1/2013,GW025333.5.4,,
178.588,2/1/2013,GW025333.5.4,,
179.467,3/1/2013,GW025333.5.4,,
179.938,4/1/2013,GW025333.5.4,,
180.162,5/1/2013,GW025333.5.4,,
180.359,6/1/2013,GW025333.5.4,,
180.39,7/1/2013,GW025333.5.4,,
179.392,8/1/2013,GW025333.5.4,,
178.496,9/1/2013,GW025333.5.4,,
177.189,10/1/2013,GW025333.5.4,,
176.917,11/1/2013,GW025333.5.4,,
176.785,12/1/2013,GW025333.5.4,,
173.853,1/1/2014,GW025333.5.4,,
174.861,2/1/2014,GW025333.5.4,,
177.436,3/1/2014,GW025333.5.4,,
178.944,4/1/2014,GW025333.5.4,,
179.163,5/1/2014,GW025333.5.4,,
179.106,6/1/2014,GW025333.5.4,,
179.38,7/1/2014,GW025333.5.4,,
177.843,8/1/2014,GW025333.5.4,,
175.142,9/1/2014,GW025333.5.4,,
175.399,10/1/2014,GW025333.5.4,,
174.917,11/1/2014,GW025333.5.4,,
174.632,12/1/2014,GW025333.5.4,,
174.589,1/1/2015,GW025333.5.4,,
172.706,2/1/2015,GW025333.5.4,,
175.187,3/1/2015,GW025333.5.4,,
177.205,4/1/2015,GW025333.5.4,,
177.616,5/1/2015,GW025333.5.4,,
177.845,6/1/2015,GW025333.5.4,,
178.058,7/1/2015,GW025333.5.4,,
176.076,8/1/2015,GW025333.5.4,,
174.855,9/1/2015,GW025333.5.4,,
174.327,10/1/2015,GW025333.5.4,,
174.466,11/1/2015,GW025333.5.4,,
171.219,12/1/2015,GW025333.5.4,,
171.042,1/1/2016,GW025333.5.4,,
172.256,2/1/2016,GW025333.5.4,,
173.604,3/1/2016,GW025333.5.4,,
176.404,4/1/2016,GW025333.5.4,,
176.135,5/1/2016,GW025333.5.4,,
177.057,6/1/2016,GW025333.5.4,,
177.327,7/1/2016,GW025333.5.4,,
177.42,8/1/2016,GW025333.5.4,,
177.736,9/1/2016,GW025333.5.4,,
177.894,10/1/2016,GW025333.5.4,,
175.916,11/1/2016,GW025333.5.4,,
174.08,12/1/2016,GW025333.5.4,,
172.784,1/1/2017,GW025333.5.4,,
173.081,2/1/2017,GW025333.5.4,,
174.817,3/1/2017,GW025333.5.4,,
177.227,4/1/2017,GW025333.5.4,,
177.604,5/1/2017,GW025333.5.4,,
177.388,6/1/2017,GW025333.5.4,,
177.592,7/1/2017,GW025333.5.4,,
177.252,8/1/2017,GW025333.5.4,,
170.937,9/1/2017,GW025333.5.4,,
172.796,10/1/2017,GW025333.5.4,,
172.967,11/1/2017,GW025333.5.4,,
172.312,12/1/2017,GW025333.5.4,,
168.444,1/1/2018,GW025333.5.4,,
168.947,2/1/2018,GW025333.5.4,,
173.936,3/1/2018,GW025333.5.4,,
176.233,4/1/2018,GW025333.5.4,,
175.875,5/1/2018,GW025333.5.4,,
176.287,6/1/2018,GW025333.5.4,,
176.526,7/1/2018,GW025333.5.4,,
175.185,8/1/2018,GW025333.5.4,,
171.484,9/1/2018,GW025333.5.4,,
171.577,10/1/2018,GW025333.5.4,,
170.734,11/1/2018,GW025333.5.4,,
169.815,12/1/2018,GW025333.5.4,,
168.06,1/1/2019,GW025333.5.4,,
167.483,2/1/2019,GW025333.5.4,,
169.881,3/1/2019,GW025333.5.4,,
174.738,4/1/2019,GW025333.5.4,,
174.974,5/1/2019,GW025333.5.4,,
174.868,6/1/2019,GW025333.5.4,,
174.439,7/1/2019,GW025333.5.4,,
173.926,8/1/2019,GW025333.5.4,,
170.874,9/1/2019,GW025333.5.4,,
172.019,10/1/2019,GW025333.5.4,,
172.326,11/1/2019,GW025333.5.4,,
169.16,12/1/2019,GW025333.5.4,,
168.359,1/1/2020,GW025333.5.4,,
172.431,2/1/2020,GW025333.5.4,,
173.782,3/1/2020,GW025333.5.4,,
174.972,4/1/2020,GW025333.5.4,,
175.235,5/1/2020,GW025333.5.4,,
175.264,6/1/2020,GW025333.5.4,,
174.747,7/1/2020,GW025333.5.4,,
174.206,8/1/2020,GW025333.5.4,,
173.434,9/1/2020,GW025333.5.4,,
171.917,10/1/2020,GW025333.5.4,,
172.682,11/1/2020,GW025333.5.4,,
172.162,12/1/2020,GW025333.5.4,,
172.83,1/1/2021,GW025333.5.4,,
172.63,2/1/2021,GW025333.5.4,,
174.076,3/1/2021,GW025333.5.4,,
175.058,4/1/2021,GW025333.5.4,,
175.388,5/1/2021,GW025333.5.4,,
175.608,6/1/2021,GW025333.5.4,,
175.814,7/1/2021,GW025333.5.4,,
175.954,8/1/2021,GW025333.5.4,,
176.012,9/1/2021,GW025333.5.4,,
176.198,10/1/2021,GW025333.5.4,,
176.531,11/1/2021,GW025333.5.4,,
177.167,12/1/2021,GW025333.5.4,,
176.829,1/1/2022,GW025333.5.4,,
176.53,2/1/2022,GW025333.5.4,,
176.97,3/1/2022,GW025333.5.4,,
177.778,4/1/2022,GW025333.5.4,,
178.061,5/1/2022,GW025333.5.4,,
169.978,2/1/2010,GW025340.2.2,,
170.023,3/1/2010,GW025340.2.2,,
170.083,4/1/2010,GW025340.2.2,,
170.173,5/1/2010,GW025340.2.2,,
170.225,6/1/2010,GW025340.2.2,,
170.304,7/1/2010,GW025340.2.2,,
170.372,8/1/2010,GW025340.2.2,,
170.432,9/1/2010,GW025340.2.2,,
170.467,10/1/2010,GW025340.2.2,,
170.498,11/1/2010,GW025340.2.2,,
170.563,12/1/2010,GW025340.2.2,,
170.462,1/1/2011,GW025340.2.2,,
170.273,2/1/2011,GW025340.2.2,,
170.171,3/1/2011,GW025340.2.2,,
170.275,4/1/2011,GW025340.2.2,,
170.366,5/1/2011,GW025340.2.2,,
170.428,6/1/2011,GW025340.2.2,,
170.507,7/1/2011,GW025340.2.2,,
170.554,8/1/2011,GW025340.2.2,,
170.611,9/1/2011,GW025340.2.2,,
170.608,10/1/2011,GW025340.2.2,,
170.603,11/1/2011,GW025340.2.2,,
170.621,12/1/2011,GW025340.2.2,,
170.522,1/1/2012,GW025340.2.2,,
170.534,2/1/2012,GW025340.2.2,,
170.596,3/1/2012,GW025340.2.2,,
170.65,4/1/2012,GW025340.2.2,,
170.701,5/1/2012,GW025340.2.2,,
170.766,6/1/2012,GW025340.2.2,,
170.807,7/1/2012,GW025340.2.2,,
170.862,8/1/2012,GW025340.2.2,,
170.868,9/1/2012,GW025340.2.2,,
170.642,10/1/2012,GW025340.2.2,,
170.48,11/1/2012,GW025340.2.2,,
170.316,12/1/2012,GW025340.2.2,,
170.071,1/1/2013,GW025340.2.2,,
169.916,2/1/2013,GW025340.2.2,,
170.083,3/1/2013,GW025340.2.2,,
170.175,4/1/2013,GW025340.2.2,,
170.264,5/1/2013,GW025340.2.2,,
170.356,6/1/2013,GW025340.2.2,,
170.416,7/1/2013,GW025340.2.2,,
170.342,8/1/2013,GW025340.2.2,,
170.214,9/1/2013,GW025340.2.2,,
170.145,10/1/2013,GW025340.2.2,,
170.126,11/1/2013,GW025340.2.2,,
170.015,12/1/2013,GW025340.2.2,,
169.744,1/1/2014,GW025340.2.2,,
169.539,2/1/2014,GW025340.2.2,,
169.651,3/1/2014,GW025340.2.2,,
169.754,4/1/2014,GW025340.2.2,,
169.823,5/1/2014,GW025340.2.2,,
169.902,6/1/2014,GW025340.2.2,,
169.964,7/1/2014,GW025340.2.2,,
169.985,8/1/2014,GW025340.2.2,,
169.906,9/1/2014,GW025340.2.2,,
169.775,10/1/2014,GW025340.2.2,,
169.744,11/1/2014,GW025340.2.2,,
169.752,12/1/2014,GW025340.2.2,,
169.885,1/1/2015,GW025340.2.2,,
169.963,2/1/2015,GW025340.2.2,,
170.028,3/1/2015,GW025340.2.2,,
170.098,4/1/2015,GW025340.2.2,,
170.15,5/1/2015,GW025340.2.2,,
170.201,6/1/2015,GW025340.2.2,,
170.26,7/1/2015,GW025340.2.2,,
170.314,8/1/2015,GW025340.2.2,,
170.333,9/1/2015,GW025340.2.2,,
170.205,10/1/2015,GW025340.2.2,,
170.297,11/1/2015,GW025340.2.2,,
170.354,12/1/2015,GW025340.2.2,,
170.418,1/1/2016,GW025340.2.2,,
170.45,2/1/2016,GW025340.2.2,,
170.495,3/1/2016,GW025340.2.2,,
170.53,4/1/2016,GW025340.2.2,,
170.581,5/1/2016,GW025340.2.2,,
170.614,6/1/2016,GW025340.2.2,,
170.642,7/1/2016,GW025340.2.2,,
170.674,8/1/2016,GW025340.2.2,,
170.72,9/1/2016,GW025340.2.2,,
170.733,10/1/2016,GW025340.2.2,,
170.771,11/1/2016,GW025340.2.2,,
170.792,12/1/2016,GW025340.2.2,,
170.809,1/1/2017,GW025340.2.2,,
170.819,2/1/2017,GW025340.2.2,,
170.835,3/1/2017,GW025340.2.2,,
170.84,4/1/2017,GW025340.2.2,,
170.866,5/1/2017,GW025340.2.2,,
170.888,6/1/2017,GW025340.2.2,,
170.914,7/1/2017,GW025340.2.2,,
170.882,8/1/2017,GW025340.2.2,,
170.685,9/1/2017,GW025340.2.2,,
170.655,10/1/2017,GW025340.2.2,,
170.627,11/1/2017,GW025340.2.2,,
170.608,12/1/2017,GW025340.2.2,,
170.464,1/1/2018,GW025340.2.2,,
170.322,2/1/2018,GW025340.2.2,,
170.276,3/1/2018,GW025340.2.2,,
170.289,4/1/2018,GW025340.2.2,,
170.308,5/1/2018,GW025340.2.2,,
170.309,6/1/2018,GW025340.2.2,,
170.311,7/1/2018,GW025340.2.2,,
170.315,8/1/2018,GW025340.2.2,,
170.302,9/1/2018,GW025340.2.2,,
170.268,10/1/2018,GW025340.2.2,,
170.214,11/1/2018,GW025340.2.2,,
170.154,12/1/2018,GW025340.2.2,,
170.032,1/1/2019,GW025340.2.2,,
169.847,2/1/2019,GW025340.2.2,,
169.713,3/1/2019,GW025340.2.2,,
169.747,4/1/2019,GW025340.2.2,,
169.778,5/1/2019,GW025340.2.2,,
169.784,6/1/2019,GW025340.2.2,,
169.78,7/1/2019,GW025340.2.2,,
169.731,8/1/2019,GW025340.2.2,,
169.698,9/1/2019,GW025340.2.2,,
169.729,10/1/2019,GW025340.2.2,,
169.666,11/1/2019,GW025340.2.2,,
169.569,12/1/2019,GW025340.2.2,,
169.421,1/1/2020,GW025340.2.2,,
169.423,2/1/2020,GW025340.2.2,,
169.454,3/1/2020,GW025340.2.2,,
169.483,4/1/2020,GW025340.2.2,,
169.513,5/1/2020,GW025340.2.2,,
169.55,6/1/2020,GW025340.2.2,,
169.589,7/1/2020,GW025340.2.2,,
169.597,8/1/2020,GW025340.2.2,,
169.527,9/1/2020,GW025340.2.2,,
169.545,10/1/2020,GW025340.2.2,,
169.574,11/1/2020,GW025340.2.2,,
169.531,12/1/2020,GW025340.2.2,,
169.555,1/1/2021,GW025340.2.2,,
169.55,2/1/2021,GW025340.2.2,,
169.556,3/1/2021,GW025340.2.2,,
169.583,4/1/2021,GW025340.2.2,,
169.619,5/1/2021,GW025340.2.2,,
169.62,6/1/2021,GW025340.2.2,,
169.635,7/1/2021,GW025340.2.2,,
169.673,8/1/2021,GW025340.2.2,,
169.672,9/1/2021,GW025340.2.2,,
169.724,10/1/2021,GW025340.2.2,,
169.757,11/1/2021,GW025340.2.2,,
169.723,12/1/2021,GW025340.2.2,,
169.683,1/1/2022,GW025340.2.2,,
169.679,2/1/2022,GW025340.2.2,,
169.669,3/1/2022,GW025340.2.2,,
169.701,4/1/2022,GW025340.2.2,,
169.761,5/1/2022,GW025340.2.2,,
274.246,2/1/2010,GW030000.1.1,,
274.016,3/1/2010,GW030000.1.1,,
273.848,4/1/2010,GW030000.1.1,,
273.717,5/1/2010,GW030000.1.1,,
273.713,6/1/2010,GW030000.1.1,,
274.144,7/1/2010,GW030000.1.1,,
274.996,8/1/2010,GW030000.1.1,,
275.404,9/1/2010,GW030000.1.1,,
275.452,10/1/2010,GW030000.1.1,,
275.933,11/1/2010,GW030000.1.1,,
276.895,12/1/2010,GW030000.1.1,,
276.78,1/1/2011,GW030000.1.1,,
275.926,2/1/2011,GW030000.1.1,,
275.416,3/1/2011,GW030000.1.1,,
275.288,4/1/2011,GW030000.1.1,,
275.267,5/1/2011,GW030000.1.1,,
275.439,6/1/2011,GW030000.1.1,,
275.527,7/1/2011,GW030000.1.1,,
275.255,8/1/2011,GW030000.1.1,,
275.251,9/1/2011,GW030000.1.1,,
275.318,10/1/2011,GW030000.1.1,,
275.375,11/1/2011,GW030000.1.1,,
275.93,12/1/2011,GW030000.1.1,,
275.747,1/1/2012,GW030000.1.1,,
276.019,2/1/2012,GW030000.1.1,,
276.29,3/1/2012,GW030000.1.1,,
275.879,4/1/2012,GW030000.1.1,,
275.78,5/1/2012,GW030000.1.1,,
276.001,6/1/2012,GW030000.1.1,,
276.246,7/1/2012,GW030000.1.1,,
276.436,8/1/2012,GW030000.1.1,,
276.232,9/1/2012,GW030000.1.1,,
275.754,10/1/2012,GW030000.1.1,,
275.508,11/1/2012,GW030000.1.1,,
275.283,12/1/2012,GW030000.1.1,,
275.036,1/1/2013,GW030000.1.1,,
275.326,2/1/2013,GW030000.1.1,,
275.67,3/1/2013,GW030000.1.1,,
275.58,4/1/2013,GW030000.1.1,,
275.522,5/1/2013,GW030000.1.1,,
275.543,6/1/2013,GW030000.1.1,,
275.619,7/1/2013,GW030000.1.1,,
275.716,8/1/2013,GW030000.1.1,,
275.416,9/1/2013,GW030000.1.1,,
275.118,10/1/2013,GW030000.1.1,,
274.986,11/1/2013,GW030000.1.1,,
275.18,12/1/2013,GW030000.1.1,,
274.738,1/1/2014,GW030000.1.1,,
274.124,2/1/2014,GW030000.1.1,,
273.896,3/1/2014,GW030000.1.1,,
274.035,4/1/2014,GW030000.1.1,,
274.058,5/1/2014,GW030000.1.1,,
274.142,6/1/2014,GW030000.1.1,,
274.225,7/1/2014,GW030000.1.1,,
274.319,8/1/2014,GW030000.1.1,,
274.358,9/1/2014,GW030000.1.1,,
274.031,10/1/2014,GW030000.1.1,,
273.7,11/1/2014,GW030000.1.1,,
273.553,12/1/2014,GW030000.1.1,,
273.53,1/1/2015,GW030000.1.1,,
273.219,2/1/2015,GW030000.1.1,,
272.955,3/1/2015,GW030000.1.1,,
272.795,4/1/2015,GW030000.1.1,,
272.705,5/1/2015,GW030000.1.1,,
272.659,6/1/2015,GW030000.1.1,,
272.642,7/1/2015,GW030000.1.1,,
272.971,8/1/2015,GW030000.1.1,,
273.546,9/1/2015,GW030000.1.1,,
273.558,10/1/2015,GW030000.1.1,,
273.275,11/1/2015,GW030000.1.1,,
273.099,12/1/2015,GW030000.1.1,,
272.712,1/1/2016,GW030000.1.1,,
272.373,2/1/2016,GW030000.1.1,,
272.089,3/1/2016,GW030000.1.1,,
271.937,4/1/2016,GW030000.1.1,,
271.845,5/1/2016,GW030000.1.1,,
271.821,6/1/2016,GW030000.1.1,,
272.452,7/1/2016,GW030000.1.1,,
273.26,8/1/2016,GW030000.1.1,,
274.249,9/1/2016,GW030000.1.1,,
274.737,10/1/2016,GW030000.1.1,,
274.912,11/1/2016,GW030000.1.1,,
274.756,12/1/2016,GW030000.1.1,,
274.485,1/1/2017,GW030000.1.1,,
273.798,2/1/2017,GW030000.1.1,,
273.246,3/1/2017,GW030000.1.1,,
273.2,4/1/2017,GW030000.1.1,,
273.451,5/1/2017,GW030000.1.1,,
273.762,6/1/2017,GW030000.1.1,,
